N,P,K,temperature,humidity,ph,rainfall,label,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,fertilizer_usage,growth_stage,urban_area_proximity,water_source_type,frost_risk,water_usage_efficiency
92,23,20,21.380496,90.717487,5.436793,214.710147,coffee,24.509132,3,7.482727,10.570005,378.19397,6.472894,4,18.343656,46.690563,166.086518,2,3.331003,3,43.668588,2.815331
98,18,27,27.56088634,68.49299897,6.516312148,167.4358075,coffee,17.474198570513803,1,7.551936808345527,19.8217752220514,370.75486062461,2.7576524573708188,2,6.617098682772124,75.44616907713775,120.79611718561684,1,33.69700694597779,3,81.70894573723741,2.7730142551607755
10,52,22,21.428626,20.888568,6.67115,58.004825,kidneybeans,22.688368,3,7.175764,17.310253,443.319639,5.542834,5,17.375464,52.755191,172.24028,1,49.038197,1,41.546902,1.842326
64,45,43,25.62980105,83.52842314,5.534878156,209.9001977,rice,17.241898182189612,2,10.912255011011943,5.994164681549803,428.6996405925293,2.601890339800027,3,14.830346646255126,82.17204057073666,161.6658188784206,3,29.801272180384583,1,47.308195054078,1.0867395612698545
20,64,11,21.231917,61.391454,7.076906,32.590881,lentil,14.290355,3,5.957025,6.719515,431.382153,9.908545,4,7.111756,6.709076,145.754173,1,34.129522,2,88.45534,4.945907
113,40,27,24.757578,75.02793,6.496819,99.689794,cotton,21.620494,3,5.036343,3.226711,383.949057,4.372877,3,18.858064,56.288703,132.669137,2,7.292731,3,73.997505,2.314473
21,57,42,22.741304,17.224826,5.810258,55.871298,chickpea,23.256498,1,5.043936,18.56155,378.221461,1.933752,6,15.136762,42.563375,97.895845,1,2.500229,1,88.444712,3.466882
27,59,63,22.992388,14.219879,5.668949,36.4858,chickpea,21.53181,2,10.441553,9.068288,389.496641,2.543691,6,8.682141,30.947292,61.453427,3,9.971381,1,58.895162,1.962741
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans,16.017119950826903,3,8.115663155614389,2.531698604005108,354.05840249070866,4.863938863798946,5,11.871470998866153,18.626052095979485,131.59770333561914,1,8.496116953152983,1,36.68805902781104,2.998913858347416
36,10,25,20.561488,90.499404,6.145753,193.579851,apple,17.334264,2,7.309339,4.047757,437.568307,9.651139,4,19.761958,96.422519,78.149861,2,30.406808,2,80.660292,1.665472
17,53,33,32.146052,67.863309,6.879468,52.96712,blackgram,25.589974,1,11.644993,5.889947,436.137712,1.754933,1,7.597177,14.657769,194.341084,1,21.894491,2,88.540566,4.49886
18,31,25,34.330747,49.465475,5.618334,41.079587,mothbeans,14.992295,1,6.712348,18.609982,428.480223,4.671995,1,15.75697,80.591636,170.723584,3,10.874121,3,82.692467,4.280939
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,grapes,17.51148645603562,3,10.432567898016591,10.682190462941588,427.0928199364056,4.099136697793677,6,9.516456719930924,53.920307484104576,86.06217357088326,3,38.61620495997322,1,13.361415980280666,4.2136706433330815
19,52,14,24.378,75.021972,6.50396,53.021912,blackgram,14.807898,2,7.010616,3.370399,402.663536,2.55632,2,5.853411,82.947742,193.923149,2,18.613999,3,42.603529,2.882509
23,58,37,21.61853,62.823571,5.623476,81.462072,pigeonpeas,10.719548,2,5.700165,15.852992,372.936609,4.021377,3,19.791413,50.910888,199.096993,2,31.568605,3,34.11265,2.935846
15,39,10,32.105853,40.317802,6.23733,58.951435,mothbeans,19.374998,1,8.678611,11.35947,427.496618,8.529001,3,19.116052,77.481284,164.216524,3,49.713566,1,25.098943,3.472389
22,78,13,21.852782,20.284739,5.890729,32.951955,kidneybeans,25.862694,2,11.56972,9.936038,424.963079,6.383963,4,16.111514,23.258067,187.399883,2,43.687441,3,70.55388,4.164375
84,15,51,33.220847,94.378092,6.726631,43.058801,watermelon,19.632373,3,5.14719,3.585181,441.014196,5.052279,2,7.836434,88.38544,109.938853,3,7.495774,2,27.679834,3.168447
121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,cotton,28.914272623918485,1,7.931491404456913,1.0831561350996188,414.5398333736644,7.9765460438031965,4,12.862438027581144,93.42653644843072,59.97389337799559,3,40.8434161056684,1,67.05678364391477,4.855826023576963
27,34,26,23.401665,90.096439,6.464243,180.562679,apple,26.087594,2,7.547394,10.331707,426.487685,3.534353,1,16.062561,61.91067,183.853564,1,17.621656,3,62.814616,2.020818
28,50,11,31.652399,47.104951,6.183862,46.789155,mothbeans,22.28693,3,9.417757,19.29915,434.905052,2.045411,5,15.586547,47.626513,93.111853,1,37.052567,2,80.737506,3.234753
87,17,64,34.810244,93.645166,6.330743,70.108536,watermelon,10.773806,2,8.937953,14.145169,394.757764,9.014457,3,18.139399,40.478107,127.911695,3,3.352752,2,80.626605,3.522537
105,49,13,29.738305,81.209235,7.147394,75.336436,cotton,21.978227,1,7.231868,15.975686,407.658114,4.223608,6,10.355994,81.155246,55.4828,3,26.18954,1,60.709469,1.121929
66,60,38,22.08576562,83.47038318,6.372576327,231.7364957,rice,28.298454436135017,2,9.381699483527832,17.497149089540137,371.3671497925157,1.978030141671313,5,17.25455607177455,12.726035399916547,80.39865991915731,3,17.068090813193482,1,62.23285165297112,1.7260055689391591
12,75,21,17.998296,62.509974,6.942643,48.982806,lentil,11.832267,2,7.955272,7.415425,411.086723,3.530817,2,14.552111,65.927716,53.624445,2,21.631144,3,18.911006,2.733404
115,31,30,24.22984659,67.37768353,6.840927967,122.4073418,coffee,26.40756000379458,3,10.183756187835456,0.947895995719461,431.6035329030406,3.152548284596577,1,5.220482308825394,41.87255586939409,194.6207879685117,1,28.940488767992896,2,20.110531563232968,3.786630187482751
56,27,62,29.904023,90.583792,6.570223,171.873841,papaya,23.001275,1,5.258618,9.497747,435.772239,9.849947,5,14.128808,29.514402,88.005143,2,16.883334,2,30.124055,2.874843
116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,banana,19.183170637023395,2,11.852868351514662,1.5064254716894188,390.93297037384815,8.68193854197115,6,7.607388011577837,14.708915813658418,136.55047740249117,2,7.342904567684727,3,60.95080721214987,4.955820722219015
35,84,31,25.991887,57.785531,5.140375,92.21591,pigeonpeas,11.76102,2,5.189003,18.437466,366.909958,7.331408,6,10.878648,2.328822,196.526506,3,2.127885,2,74.780489,2.393637
98,73,55,21.117272,55.840896,6.40603,118.673759,maize,18.711538,1,11.097204,14.58483,383.478924,5.921802,6,15.410251,3.984388,152.085487,2,40.30812,1,43.108765,3.843309
14,34,16,22.506657,90.365232,5.694372,126.093049,apple,14.365231,1,6.64381,11.795075,402.673656,6.834446,3,13.828279,82.321904,162.897127,3,9.645036,1,52.836175,3.410507
28,11,21,10.54948,89.95645,5.970935,95.107623,grapes,10.223599,3,7.983814,9.524628,445.756123,9.825261,2,11.063525,54.808642,96.659615,1,37.765973,3,74.646019,2.602264
16,70,10,15.547314,67.459623,6.31556,57.227595,lentil,29.499918,2,8.673798,3.607393,412.566635,3.656599,6,7.597516,55.800472,75.325857,1,1.928789,3,83.795015,1.516342
14,75,23,18.549715,62.916732,6.291799,34.781683,lentil,20.36042,3,8.014555,7.99883,411.112713,4.674986,2,7.286016,86.379577,83.212251,3,33.881929,1,51.151404,3.705611
26,75,20,20.190712,62.437751,6.500087,42.895983,lentil,28.933304,1,11.454992,14.177669,417.50373,2.527503,5,19.83343,58.799623,70.902185,1,44.582523,2,40.037891,1.567089
21,45,30,26.638889,87.314857,6.445595,32.218638,mungbean,29.440495,2,5.853476,8.175229,357.951902,3.958002,6,13.682224,45.181641,183.306479,1,35.037836,2,28.17698,4.70351
16,79,49,16.52284,14.932466,5.663669,58.057966,chickpea,23.56501,1,9.320328,2.832481,426.185754,1.100051,3,7.644778,56.6247,101.788161,2,1.109699,2,28.191059,4.972232
34,90,16,25.15035,47.12586,6.637811,67.061402,pigeonpeas,21.417768,2,9.891721,15.697039,430.456307,9.909619,3,13.310366,0.783912,99.731922,3,12.381286,2,84.932533,1.177882
117,30,15,23.815204,81.264262,6.191258,109.263454,cotton,27.528308,2,5.576653,6.885791,400.200329,6.670154,6,14.775954,15.83206,93.250773,2,3.302478,3,67.406847,4.571049
68,61,72,18.360118,73.901011,5.98466,88.114788,maize,29.923014,2,8.764177,2.516701,364.332148,4.654395,4,18.046679,40.248486,106.20003,1,44.272672,1,68.989912,3.965057
11,65,53,17.350971,15.352195,5.925348,34.111841,chickpea,20.931597,3,9.457603,8.206477,427.675892,3.185782,5,15.511676,74.801796,196.398259,3,7.804479,1,61.237492,4.049764
18,16,21,22.163507,93.760218,7.183552,132.466752,orange,15.972542,2,11.968521,12.72313,444.407333,7.702416,6,18.36156,26.695663,80.849276,2,27.213005,2,35.251866,2.468018
13,21,27,24.888349,92.540111,6.071237,100.539076,orange,20.324368,2,10.45094,17.854351,421.90746,2.751619,2,19.466637,22.535462,113.070966,3,4.707502,1,93.510659,2.10323
28,84,14,23.729755,23.721105,6.684361,36.921017,kidneybeans,20.971043,3,10.96708,14.42217,442.231271,6.36513,2,13.331986,80.63687,70.390738,3,32.249927,1,57.424896,3.104541
94,52,51,25.9105,88.293947,6.092696,250.93075,rice,26.767844,1,5.338055,3.284094,446.65128,9.062342,4,11.081659,20.084432,136.946271,2,8.600348,1,31.119315,4.046971
19,21,26,21.603003,91.688276,5.87596,102.768825,apple,26.712953,3,9.494527,12.128698,445.187334,1.552973,6,6.143812,32.578679,176.183195,2,38.073247,1,94.61859,4.76182
110,54,49,27.784889,87.659964,5.955211,116.104002,banana,16.406996,3,6.748074,9.66137,420.112455,5.685896,6,12.063747,68.230264,178.165644,1,49.035912,2,40.093618,3.583876
34,73,15,20.97195263,63.83179889,7.630424083,53.10207889,lentil,20.24539848487205,3,10.175526795219522,6.452467603018146,432.01195193665023,8.504917297828268,2,19.45718677909068,90.0395984795438,151.69375527092274,1,12.444479126511048,2,92.38531724048364,1.6044679422712096
19,26,10,29.878004,75.774381,6.88481,180.932493,mango,25.3144,3,7.695344,17.90327,411.769045,8.014417,5,7.998043,1.365729,172.598754,2,28.853776,1,74.89427,1.943082
71,71,63,21.160953,74.049025,7.212535,96.841872,maize,24.713572,3,10.991109,17.821868,407.021836,1.925641,2,10.467438,91.826246,125.961165,3,9.865843,2,18.208401,2.236537
4,19,43,18.07132963,93.14554876,5.779427402,106.3602023,pomegranate,26.15873615091607,1,10.319647646111868,2.373590925495974,360.7874870407469,8.229213652997597,4,17.856948997319897,18.65813991174652,186.13765990389976,2,8.689984493995805,2,29.30755030309181,3.650276552011853
58,32,79,26.807009,93.501981,7.197043,160.791248,papaya,14.22892,2,9.503983,4.568138,390.615935,1.003902,1,6.394406,85.865043,96.660214,1,17.56325,3,39.687656,4.672209
102,43,16,27.306457,78.812311,6.628482,71.291274,cotton,12.888663,1,11.775171,5.833647,409.496653,4.427152,5,17.663646,89.156404,112.978284,1,4.688377,3,26.864972,4.758446
7,77,18,20.5591255,60.54880693,6.655918078,191.0895109,pigeonpeas,18.77264635408146,1,6.184451405558974,1.6341812203629846,436.4578901391969,9.835521220839937,4,5.575001624572456,20.416296545625023,87.47150540588083,1,0.2636957763911929,2,43.23573745712835,1.7124943520961442
81,39,53,26.189445,80.653662,6.354066,213.39438,rice,23.24614,1,9.429644,13.42746,416.655231,6.123745,2,6.291175,45.94704,137.221665,1,44.026109,2,0.973327,3.208889
29,14,16,12.723594,81.139098,5.97682,90.391889,grapes,20.884693,2,5.328848,18.727067,406.185566,9.720074,5,10.604918,66.361499,143.802049,3,17.332911,3,25.952007,2.546131
25,30,18,32.567688,61.760894,6.466106,65.970425,blackgram,22.008812,1,6.401246,13.06581,435.676003,3.973105,5,13.216167,60.744323,185.396703,3,4.670874,1,18.733712,2.018838
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes,29.48187169979946,3,9.236200125773456,10.847404002881936,443.300979041297,6.762449449647546,1,16.39860447162043,58.63846535812134,137.89720380913064,3,7.641042673429855,1,78.83405081873346,4.092488990882343
22,13,52,35.573593,92.34551,7.647189,171.818571,coconut,17.460247,1,10.65545,12.116701,449.847658,4.624445,6,7.939393,78.872585,133.52634,2,27.409037,2,40.003585,1.401199
12,71,19,24.91079638,60.71367427,7.142611056,42.19740397,lentil,23.36781729024092,1,10.167946684827523,17.433949753435222,359.81608835945536,3.19349397168311,3,10.987763765003198,88.56496673304649,132.09347303471415,1,12.621257373056732,3,63.93357518343476,4.197837154451969
19,46,79,23.800567,18.345643,5.815875,62.924516,chickpea,24.88028,3,7.880224,7.251049,387.779042,2.439076,2,8.725459,17.97937,165.538445,2,30.95113,3,32.151777,2.651437
28,43,26,34.581415,81.483241,6.48615,34.082857,mungbean,12.459951,3,5.184299,12.101232,444.869517,1.47428,1,6.501715,35.811359,92.995441,3,33.306544,2,29.850029,2.440929
27,71,16,20.610296,60.388654,7.163624,49.159619,lentil,23.932934,1,6.402134,6.000763,394.373623,9.22902,3,16.039551,8.665548,125.815536,1,43.725934,1,27.270513,1.094548
25,67,24,22.302902,20.403495,6.395671,40.275894,kidneybeans,28.401076,2,8.664899,18.940044,431.966154,8.124574,5,16.277421,81.658366,131.743277,2,48.091063,1,80.257414,1.456242
22,8,12,18.275048,94.990023,7.003817,156.75768,orange,23.328445,2,5.863494,10.381219,417.278333,6.480512,6,19.76481,52.763019,133.743701,3,45.131461,1,45.095726,2.111801
12,72,10,24.661192,20.340773,5.866961,42.210891,kidneybeans,12.560376,1,10.837248,8.803672,404.065928,1.003518,2,15.232493,67.377322,149.478553,3,10.58154,2,39.173638,2.977398
12,18,38,35.802454,86.720213,5.042415,194.750375,coconut,24.271545,3,11.7797,13.470546,413.122346,5.163554,5,16.19415,74.255758,138.042,3,40.073899,3,14.405097,2.047929
10,39,43,31.803074,85.594161,5.539961,130.573392,pomegranate,18.338486,3,8.703261,18.882057,388.985774,6.917286,5,5.523216,40.638535,198.566577,1,16.9007,3,90.649896,1.778676
15,90,22,25.54612,64.012701,6.875613,65.860744,pigeonpeas,11.815124,2,9.819941,10.063174,412.551749,1.821022,4,8.738033,11.177204,166.700551,2,29.618954,2,95.312575,1.645617
118,20,58,33.572516,84.215459,6.148275,47.470212,watermelon,19.784989,1,5.00055,2.110391,434.607285,8.308178,3,11.183512,7.471024,173.885434,3,43.044707,2,96.5479,3.358306
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon,16.098333654928673,3,6.185410746960464,15.5234466679388,421.2975254389905,6.032880342873202,1,8.95170726602932,55.83744386425204,93.7757453365334,2,26.769780531618125,1,8.573927773290457,1.4629081733121665
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,watermelon,23.720900193686727,3,6.525308812483548,16.426194003955853,405.43714661959547,7.319309478237056,3,11.208862013084785,58.58890101322156,185.4124677488549,1,42.93869185152409,3,14.72689880925695,2.2429487551550404
91,58,51,26.097171,77.830341,5.60964,116.15123,banana,14.973999,3,7.751658,7.235202,352.853303,8.214909,2,10.217453,6.874635,155.858363,2,1.492626,3,80.471001,1.460707
12,25,15,19.218865,84.071907,5.774139,76.772328,grapes,15.156468,3,7.032795,12.64745,351.238997,7.719622,1,17.299155,4.442735,163.289171,1,15.229178,3,68.82253,4.366499
23,10,14,28.562987,74.999223,5.858137,175.56429,mango,25.434182,1,10.200647,15.002503,367.827679,5.662053,6,5.71023,56.918494,114.355045,1,19.077322,1,27.767978,4.489465
24,88,35,25.142272,47.038102,6.993787,103.100239,pigeonpeas,15.289054,2,8.24311,19.196391,359.348265,8.539306,2,19.035409,65.49062,126.053637,3,18.300286,2,87.94528,4.144203
112,23,74,34.95414,94.461378,6.102065,23.436755,muskmelon,26.474354,1,10.739809,1.550393,363.305275,3.671903,6,15.913349,92.582723,192.300934,1,30.021374,2,43.616454,1.948936
16,69,16,17.983892,61.844197,7.34447,49.144,lentil,13.62123,2,7.591293,16.437501,413.120699,1.14658,2,14.907927,25.829763,154.172489,3,29.868997,2,65.696138,4.589604
13,35,16,32.962006,69.02625,6.478255,145.866123,mango,17.519436,1,6.795438,8.350618,400.879718,2.570809,4,5.071209,87.460864,101.983394,3,6.080829,1,98.654841,1.606197
91,78,65,27.411918,76.946667,5.80712,101.294024,banana,25.206713,1,7.070551,2.58496,444.138168,4.668905,4,17.890607,64.246011,93.246395,3,15.577132,2,0.855577,1.233647
102,28,40,26.76144,82.840349,6.239957,51.086778,watermelon,24.560668,3,8.02167,4.364941,364.99531,7.111426,5,13.643901,1.781766,52.207351,3,26.957483,3,47.967908,3.024588
10,53,38,33.740761,88.516253,7.116129,56.715309,mungbean,16.828801,2,6.451475,19.384198,358.925844,8.401712,5,10.836359,71.839831,192.642213,1,26.610823,1,46.281334,1.378682
16,34,18,29.637004,45.29995,3.520811,52.235533,mothbeans,13.105167,1,5.075647,1.536954,370.511708,6.661973,1,18.524004,88.642754,180.705852,3,26.796458,1,6.77758,1.511817
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango,10.113773482446792,2,7.845182417496389,5.447219990243588,400.0385011017111,9.99999015034425,2,9.118073697250988,34.51815271586389,122.33706548769418,2,4.540941515511832,1,21.23892646232168,4.825716715321727
31,13,25,20.347419,90.276355,5.600133,128.141469,apple,14.213276,2,9.614475,3.529205,394.590419,8.899819,1,11.493961,93.009085,85.1226,2,21.904679,2,19.969513,3.412985
35,87,17,24.04316,60.875909,6.939184,93.353176,pigeonpeas,24.222791,3,7.969047,16.346356,403.029331,1.47564,1,12.159361,36.008495,124.630018,3,43.804586,1,44.100351,1.064698
25,22,36,30.764198,75.100147,7.192774,136.416619,mango,21.879197,2,9.096456,4.684646,407.990933,9.161574,1,17.893545,46.92972,164.815411,2,14.654145,1,62.383154,3.604855
101,24,58,24.157682,94.339906,5.07814,52.397539,watermelon,18.698956,3,10.249053,15.563091,429.265735,4.336696,1,18.445311,22.281613,62.633567,3,37.716353,3,42.172029,3.778034
88,11,55,35.534878,94.812002,6.583213,24.052345,muskmelon,27.686211,1,8.405211,2.515763,407.302794,1.724791,3,17.09786,52.984921,67.157836,2,45.102489,2,16.293657,4.033557
95,30,50,23.585553,88.313735,5.688325,159.600952,rice,17.503474,2,5.35754,3.349655,367.912809,3.394912,3,11.361337,4.733624,152.955848,3,12.625074,2,57.083926,1.302218
48,44,56,32.701095,94.242324,7.47367,146.266963,papaya,22.634545,2,7.518109,16.292234,439.981452,3.44495,1,8.795413,89.667166,107.927966,3,42.78788,2,34.296572,4.994963
54,24,41,28.883779,91.715945,6.615722,106.238473,papaya,13.448353,1,10.732726,15.909942,365.813334,1.963537,2,11.493381,36.461331,147.210518,3,17.486766,3,26.564258,2.850205
19,13,40,23.466676,84.300434,6.62454,175.994962,pomegranate,18.788236,2,7.355693,13.970931,444.244556,4.300698,2,13.410372,28.609282,125.226243,3,15.796428,3,48.524948,2.085095
12,78,13,23.655983,65.429371,7.356854,35.71882,lentil,29.864658,1,7.68418,6.075531,400.480092,7.41466,5,9.471483,10.966467,195.29601,3,2.135484,3,60.308747,2.696822
20,75,16,19.764084,69.703437,6.197101,35.949674,lentil,22.064563,3,8.805936,14.178991,428.20234,2.954972,2,12.049955,39.473855,73.209392,3,32.515406,1,72.465505,1.784959
92,27,74,24.114599,86.402365,5.818992,68.872522,watermelon,29.886498,2,8.312904,5.480332,408.894025,9.686121,6,13.948362,3.691015,144.793634,2,12.82,3,98.98851,4.027989
90,25,23,15.614951,90.651923,6.463798,210.931332,coffee,19.628421,3,10.51681,16.009312,407.353743,8.361772,6,14.573178,84.774514,165.954213,1,39.418326,1,56.770709,1.884198
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,grapes,12.661393448287384,1,6.272751682423989,11.963985908137785,359.9507870743375,7.854175747491036,2,14.10140289237103,56.88557046207761,77.83189227854476,2,15.654898788290266,2,67.28258087046977,2.299443904511152
23,19,28,16.579034,91.736857,5.521738,99.105692,grapes,22.938166,1,7.600705,12.99269,439.766905,2.565202,5,14.353674,77.83936,130.025755,1,19.596248,3,68.808527,2.308842
25,49,38,28.485063,87.857923,6.458366,45.783307,mungbean,14.117442,2,10.248061,14.541961,395.410721,4.805623,3,17.770696,11.735237,127.972059,2,8.563668,2,80.911231,1.910659
